[07/12 17:23:40] TDN INFO: storing name: TDN__kinetics_frame_RGB_resnet50_avg_segment3_e100
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: first_conv_bias has 1 params, lr_mult: 2, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: normal_weight has 143 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: normal_bias has 64 params, lr_mult: 2, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: BN scale/shift has 232 params, lr_mult: 1, decay_mult: 0
[07/12 17:23:41] TDN INFO: [TDN-resnet50]group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
[07/12 17:23:41] TDN INFO: => decoded_type 'decord'
[07/12 17:25:55] TDN INFO: Epoch: [0][400/3574], lr: 0.02000	Time 0.312 (0.320)	Data 0.000 (0.004)	Loss 5.1267 (5.0787)	Prec@1 0.000 (5.642)	Prec@5 12.500 (18.111)
[07/12 17:26:01] TDN INFO: Epoch: [0][420/3574], lr: 0.02000	Time 0.312 (0.319)	Data 0.000 (0.004)	Loss 4.3475 (5.0615)	Prec@1 0.000 (5.760)	Prec@5 37.500 (18.468)
[07/12 17:26:07] TDN INFO: Epoch: [0][440/3574], lr: 0.02000	Time 0.307 (0.318)	Data 0.000 (0.004)	Loss 5.6238 (5.0309)	Prec@1 0.000 (6.037)	Prec@5 12.500 (19.048)
[07/12 17:26:13] TDN INFO: Epoch: [0][460/3574], lr: 0.02000	Time 0.285 (0.317)	Data 0.000 (0.004)	Loss 4.3527 (5.0120)	Prec@1 0.000 (6.101)	Prec@5 25.000 (19.306)
[07/12 17:26:19] TDN INFO: Epoch: [0][480/3574], lr: 0.02000	Time 0.303 (0.317)	Data 0.000 (0.003)	Loss 4.7283 (4.9857)	Prec@1 12.500 (6.159)	Prec@5 12.500 (19.595)
[07/12 17:26:25] TDN INFO: Epoch: [0][500/3574], lr: 0.02000	Time 0.300 (0.316)	Data 0.000 (0.003)	Loss 4.1932 (4.9573)	Prec@1 12.500 (6.312)	Prec@5 37.500 (20.135)
[07/12 17:26:31] TDN INFO: Epoch: [0][520/3574], lr: 0.02000	Time 0.296 (0.315)	Data 0.000 (0.003)	Loss 4.8175 (4.9346)	Prec@1 12.500 (6.646)	Prec@5 25.000 (20.465)
[07/12 17:26:37] TDN INFO: Epoch: [0][540/3574], lr: 0.02000	Time 0.276 (0.315)	Data 0.000 (0.003)	Loss 4.8979 (4.9242)	Prec@1 12.500 (6.793)	Prec@5 12.500 (20.564)
[07/12 17:26:43] TDN INFO: Epoch: [0][560/3574], lr: 0.02000	Time 0.307 (0.314)	Data 0.000 (0.003)	Loss 3.5933 (4.9011)	Prec@1 37.500 (6.996)	Prec@5 62.500 (20.989)
[07/12 17:26:49] TDN INFO: Epoch: [0][580/3574], lr: 0.02000	Time 0.278 (0.314)	Data 0.000 (0.003)	Loss 4.9413 (4.8780)	Prec@1 0.000 (7.293)	Prec@5 25.000 (21.472)
