[07/14 10:53:09] TDN INFO: storing name: TDN__kinetics_frame_RGB_resnet50_avg_segment1_e100
[07/14 10:53:10] TDN INFO: [TDN-resnet50]group: first_conv_weight has 1 params, lr_mult: 1, decay_mult: 1
[07/14 10:53:10] TDN INFO: [TDN-resnet50]group: first_conv_bias has 1 params, lr_mult: 2, decay_mult: 0
[07/14 10:53:10] TDN INFO: [TDN-resnet50]group: normal_weight has 143 params, lr_mult: 1, decay_mult: 1
[07/14 10:53:10] TDN INFO: [TDN-resnet50]group: normal_bias has 64 params, lr_mult: 2, decay_mult: 0
[07/14 10:53:10] TDN INFO: [TDN-resnet50]group: BN scale/shift has 232 params, lr_mult: 1, decay_mult: 0
[07/14 10:53:10] TDN INFO: [TDN-resnet50]group: custom_ops has 0 params, lr_mult: 1, decay_mult: 1
[07/14 10:53:10] TDN INFO: => decoded_type 'decord'
[07/14 10:53:23] TDN INFO: Epoch: [0][0/1787], lr: 0.02000	Time 7.548 (7.548)	Data 1.124 (1.124)	Loss 5.9809 (5.9809)	Prec@1 0.000 (0.000)	Prec@5 6.250 (6.250)
[07/14 10:53:29] TDN INFO: Epoch: [0][20/1787], lr: 0.02000	Time 0.237 (0.616)	Data 0.000 (0.054)	Loss 5.9970 (5.9791)	Prec@1 0.000 (0.595)	Prec@5 0.000 (2.381)
[07/14 10:53:34] TDN INFO: Epoch: [0][40/1787], lr: 0.02000	Time 0.245 (0.438)	Data 0.000 (0.028)	Loss 5.4466 (5.9065)	Prec@1 6.250 (0.915)	Prec@5 6.250 (3.354)
[07/14 10:53:39] TDN INFO: Epoch: [0][60/1787], lr: 0.02000	Time 0.249 (0.376)	Data 0.000 (0.019)	Loss 4.9795 (5.7744)	Prec@1 6.250 (1.742)	Prec@5 25.000 (5.943)
[07/14 10:53:44] TDN INFO: Epoch: [0][80/1787], lr: 0.02000	Time 0.261 (0.346)	Data 0.000 (0.014)	Loss 5.1312 (5.6740)	Prec@1 0.000 (1.929)	Prec@5 12.500 (7.407)
[07/14 10:53:49] TDN INFO: Epoch: [0][100/1787], lr: 0.02000	Time 0.252 (0.327)	Data 0.000 (0.011)	Loss 5.0576 (5.5688)	Prec@1 0.000 (2.413)	Prec@5 18.750 (8.601)
[07/14 10:53:54] TDN INFO: Epoch: [0][120/1787], lr: 0.02000	Time 0.255 (0.315)	Data 0.000 (0.009)	Loss 5.1933 (5.4913)	Prec@1 6.250 (3.254)	Prec@5 6.250 (10.124)
[07/14 10:53:59] TDN INFO: Epoch: [0][140/1787], lr: 0.02000	Time 0.243 (0.307)	Data 0.000 (0.008)	Loss 4.2937 (5.3960)	Prec@1 18.750 (3.856)	Prec@5 43.750 (12.190)
[07/14 10:54:04] TDN INFO: Epoch: [0][160/1787], lr: 0.02000	Time 0.245 (0.300)	Data 0.000 (0.007)	Loss 4.7937 (5.3333)	Prec@1 6.250 (4.309)	Prec@5 31.250 (13.432)
[07/14 10:54:09] TDN INFO: Epoch: [0][180/1787], lr: 0.02000	Time 0.251 (0.295)	Data 0.000 (0.006)	Loss 4.8492 (5.2727)	Prec@1 12.500 (4.765)	Prec@5 18.750 (14.330)
[07/14 10:54:14] TDN INFO: Epoch: [0][200/1787], lr: 0.02000	Time 0.237 (0.291)	Data 0.000 (0.006)	Loss 5.0309 (5.2228)	Prec@1 0.000 (5.224)	Prec@5 18.750 (15.050)
[07/14 10:54:19] TDN INFO: Epoch: [0][220/1787], lr: 0.02000	Time 0.271 (0.287)	Data 0.000 (0.005)	Loss 4.7906 (5.1705)	Prec@1 12.500 (5.515)	Prec@5 25.000 (16.290)
[07/14 10:54:25] TDN INFO: Epoch: [0][240/1787], lr: 0.02000	Time 0.246 (0.285)	Data 0.000 (0.005)	Loss 4.9403 (5.1352)	Prec@1 6.250 (5.654)	Prec@5 18.750 (16.831)
[07/14 10:54:30] TDN INFO: Epoch: [0][260/1787], lr: 0.02000	Time 0.255 (0.283)	Data 0.000 (0.004)	Loss 5.0991 (5.0840)	Prec@1 6.250 (6.034)	Prec@5 18.750 (17.577)
[07/14 10:54:35] TDN INFO: Epoch: [0][280/1787], lr: 0.02000	Time 0.258 (0.281)	Data 0.000 (0.004)	Loss 3.7108 (5.0477)	Prec@1 12.500 (6.183)	Prec@5 62.500 (18.283)
[07/14 10:54:40] TDN INFO: Epoch: [0][300/1787], lr: 0.02000	Time 0.256 (0.279)	Data 0.000 (0.004)	Loss 5.0601 (5.0207)	Prec@1 0.000 (6.375)	Prec@5 12.500 (18.792)
[07/14 10:54:45] TDN INFO: Epoch: [0][320/1787], lr: 0.02000	Time 0.253 (0.278)	Data 0.000 (0.004)	Loss 5.5259 (4.9880)	Prec@1 0.000 (6.815)	Prec@5 6.250 (19.412)
[07/14 10:54:50] TDN INFO: Epoch: [0][340/1787], lr: 0.02000	Time 0.246 (0.276)	Data 0.000 (0.003)	Loss 4.6462 (4.9594)	Prec@1 0.000 (6.965)	Prec@5 25.000 (19.941)
[07/14 10:54:55] TDN INFO: Epoch: [0][360/1787], lr: 0.02000	Time 0.245 (0.275)	Data 0.000 (0.003)	Loss 4.9949 (4.9356)	Prec@1 18.750 (7.271)	Prec@5 18.750 (20.395)
[07/14 10:55:00] TDN INFO: Epoch: [0][380/1787], lr: 0.02000	Time 0.272 (0.274)	Data 0.000 (0.003)	Loss 4.6421 (4.9098)	Prec@1 6.250 (7.448)	Prec@5 25.000 (20.997)
[07/14 10:55:06] TDN INFO: Epoch: [0][400/1787], lr: 0.02000	Time 0.244 (0.273)	Data 0.000 (0.003)	Loss 4.1317 (4.8860)	Prec@1 18.750 (7.809)	Prec@5 25.000 (21.431)
[07/14 10:55:11] TDN INFO: Epoch: [0][420/1787], lr: 0.02000	Time 0.261 (0.272)	Data 0.000 (0.003)	Loss 4.2732 (4.8576)	Prec@1 6.250 (8.091)	Prec@5 25.000 (22.016)
[07/14 10:55:16] TDN INFO: Epoch: [0][440/1787], lr: 0.02000	Time 0.251 (0.272)	Data 0.000 (0.003)	Loss 3.9852 (4.8339)	Prec@1 12.500 (8.248)	Prec@5 31.250 (22.463)
[07/14 10:55:21] TDN INFO: Epoch: [0][460/1787], lr: 0.02000	Time 0.264 (0.271)	Data 0.000 (0.003)	Loss 4.1061 (4.8166)	Prec@1 12.500 (8.460)	Prec@5 31.250 (22.899)
[07/14 10:55:26] TDN INFO: Epoch: [0][480/1787], lr: 0.02000	Time 0.267 (0.271)	Data 0.000 (0.002)	Loss 4.1580 (4.7859)	Prec@1 12.500 (8.836)	Prec@5 31.250 (23.376)
[07/14 10:55:31] TDN INFO: Epoch: [0][500/1787], lr: 0.02000	Time 0.254 (0.270)	Data 0.000 (0.002)	Loss 4.2023 (4.7649)	Prec@1 6.250 (9.094)	Prec@5 43.750 (23.827)
[07/14 10:55:36] TDN INFO: Epoch: [0][520/1787], lr: 0.02000	Time 0.251 (0.269)	Data 0.000 (0.002)	Loss 4.8472 (4.7503)	Prec@1 18.750 (9.297)	Prec@5 31.250 (24.196)
[07/14 10:55:41] TDN INFO: Epoch: [0][540/1787], lr: 0.02000	Time 0.230 (0.269)	Data 0.000 (0.002)	Loss 3.8127 (4.7342)	Prec@1 18.750 (9.519)	Prec@5 43.750 (24.607)
[07/14 10:55:46] TDN INFO: Epoch: [0][560/1787], lr: 0.02000	Time 0.241 (0.268)	Data 0.000 (0.002)	Loss 4.4733 (4.7241)	Prec@1 12.500 (9.637)	Prec@5 18.750 (24.788)
[07/14 10:55:52] TDN INFO: Epoch: [0][580/1787], lr: 0.02000	Time 0.279 (0.268)	Data 0.000 (0.002)	Loss 3.7591 (4.7059)	Prec@1 18.750 (9.789)	Prec@5 43.750 (25.172)
[07/14 10:55:57] TDN INFO: Epoch: [0][600/1787], lr: 0.02000	Time 0.241 (0.267)	Data 0.000 (0.002)	Loss 4.3731 (4.6926)	Prec@1 18.750 (9.890)	Prec@5 25.000 (25.437)
[07/14 10:56:02] TDN INFO: Epoch: [0][620/1787], lr: 0.02000	Time 0.249 (0.267)	Data 0.000 (0.002)	Loss 4.9880 (4.6770)	Prec@1 6.250 (9.994)	Prec@5 12.500 (25.705)
[07/14 10:56:07] TDN INFO: Epoch: [0][640/1787], lr: 0.02000	Time 0.249 (0.267)	Data 0.000 (0.002)	Loss 4.7494 (4.6638)	Prec@1 12.500 (10.111)	Prec@5 31.250 (25.956)
[07/14 10:56:12] TDN INFO: Epoch: [0][660/1787], lr: 0.02000	Time 0.242 (0.266)	Data 0.000 (0.002)	Loss 4.1167 (4.6487)	Prec@1 12.500 (10.278)	Prec@5 43.750 (26.276)
[07/14 10:56:17] TDN INFO: Epoch: [0][680/1787], lr: 0.02000	Time 0.251 (0.266)	Data 0.000 (0.002)	Loss 4.3458 (4.6412)	Prec@1 6.250 (10.463)	Prec@5 31.250 (26.496)
[07/14 10:56:22] TDN INFO: Epoch: [0][700/1787], lr: 0.02000	Time 0.256 (0.265)	Data 0.000 (0.002)	Loss 4.6365 (4.6286)	Prec@1 18.750 (10.601)	Prec@5 25.000 (26.765)
[07/14 10:56:27] TDN INFO: Epoch: [0][720/1787], lr: 0.02000	Time 0.242 (0.265)	Data 0.000 (0.002)	Loss 3.8918 (4.6195)	Prec@1 12.500 (10.671)	Prec@5 43.750 (27.002)
[07/14 10:56:32] TDN INFO: Epoch: [0][740/1787], lr: 0.02000	Time 0.252 (0.265)	Data 0.000 (0.002)	Loss 4.2533 (4.6060)	Prec@1 12.500 (10.813)	Prec@5 18.750 (27.201)
[07/14 10:56:37] TDN INFO: Epoch: [0][760/1787], lr: 0.02000	Time 0.254 (0.265)	Data 0.000 (0.002)	Loss 3.5083 (4.5939)	Prec@1 18.750 (10.849)	Prec@5 62.500 (27.423)
[07/14 10:56:43] TDN INFO: Epoch: [0][780/1787], lr: 0.02000	Time 0.257 (0.265)	Data 0.000 (0.002)	Loss 3.7483 (4.5768)	Prec@1 18.750 (11.036)	Prec@5 43.750 (27.849)
[07/14 10:56:48] TDN INFO: Epoch: [0][800/1787], lr: 0.02000	Time 0.269 (0.265)	Data 0.000 (0.002)	Loss 4.2829 (4.5671)	Prec@1 25.000 (11.189)	Prec@5 31.250 (28.090)
[07/14 10:56:53] TDN INFO: Epoch: [0][820/1787], lr: 0.02000	Time 0.250 (0.264)	Data 0.000 (0.001)	Loss 4.4477 (4.5572)	Prec@1 12.500 (11.305)	Prec@5 37.500 (28.235)
[07/14 10:56:58] TDN INFO: Epoch: [0][840/1787], lr: 0.02000	Time 0.242 (0.264)	Data 0.000 (0.001)	Loss 3.6969 (4.5449)	Prec@1 25.000 (11.467)	Prec@5 43.750 (28.478)
[07/14 10:57:03] TDN INFO: Epoch: [0][860/1787], lr: 0.02000	Time 0.247 (0.264)	Data 0.000 (0.001)	Loss 3.7179 (4.5350)	Prec@1 25.000 (11.585)	Prec@5 50.000 (28.673)
[07/14 10:57:08] TDN INFO: Epoch: [0][880/1787], lr: 0.02000	Time 0.253 (0.264)	Data 0.000 (0.001)	Loss 4.3014 (4.5263)	Prec@1 18.750 (11.734)	Prec@5 31.250 (28.845)
[07/14 10:57:13] TDN INFO: Epoch: [0][900/1787], lr: 0.02000	Time 0.251 (0.264)	Data 0.000 (0.001)	Loss 4.4761 (4.5184)	Prec@1 0.000 (11.751)	Prec@5 37.500 (28.996)
[07/14 10:57:19] TDN INFO: Epoch: [0][920/1787], lr: 0.02000	Time 0.252 (0.263)	Data 0.000 (0.001)	Loss 4.4226 (4.5090)	Prec@1 6.250 (11.896)	Prec@5 18.750 (29.228)
[07/14 10:57:24] TDN INFO: Epoch: [0][940/1787], lr: 0.02000	Time 0.266 (0.263)	Data 0.000 (0.001)	Loss 4.2420 (4.4955)	Prec@1 25.000 (12.035)	Prec@5 43.750 (29.510)
[07/14 10:57:29] TDN INFO: Epoch: [0][960/1787], lr: 0.02000	Time 0.299 (0.263)	Data 0.000 (0.001)	Loss 4.5805 (4.4828)	Prec@1 18.750 (12.220)	Prec@5 25.000 (29.826)
[07/14 10:57:34] TDN INFO: Epoch: [0][980/1787], lr: 0.02000	Time 0.253 (0.263)	Data 0.000 (0.001)	Loss 4.1106 (4.4723)	Prec@1 12.500 (12.347)	Prec@5 31.250 (29.976)
[07/14 10:57:39] TDN INFO: Epoch: [0][1000/1787], lr: 0.02000	Time 0.252 (0.263)	Data 0.000 (0.001)	Loss 3.9357 (4.4657)	Prec@1 12.500 (12.425)	Prec@5 31.250 (30.045)
[07/14 10:57:44] TDN INFO: Epoch: [0][1020/1787], lr: 0.02000	Time 0.237 (0.263)	Data 0.000 (0.001)	Loss 3.2848 (4.4594)	Prec@1 31.250 (12.451)	Prec@5 43.750 (30.185)
[07/14 10:57:49] TDN INFO: Epoch: [0][1040/1787], lr: 0.02000	Time 0.258 (0.263)	Data 0.000 (0.001)	Loss 4.4097 (4.4484)	Prec@1 12.500 (12.608)	Prec@5 37.500 (30.397)
[07/14 10:57:54] TDN INFO: Epoch: [0][1060/1787], lr: 0.02000	Time 0.260 (0.262)	Data 0.000 (0.001)	Loss 3.8531 (4.4390)	Prec@1 12.500 (12.718)	Prec@5 43.750 (30.573)
[07/14 10:57:59] TDN INFO: Epoch: [0][1080/1787], lr: 0.02000	Time 0.248 (0.262)	Data 0.000 (0.001)	Loss 4.3147 (4.4324)	Prec@1 6.250 (12.749)	Prec@5 31.250 (30.724)
[07/14 10:58:05] TDN INFO: Epoch: [0][1100/1787], lr: 0.02000	Time 0.256 (0.262)	Data 0.000 (0.001)	Loss 4.6868 (4.4281)	Prec@1 12.500 (12.852)	Prec@5 25.000 (30.864)
[07/14 10:58:10] TDN INFO: Epoch: [0][1120/1787], lr: 0.02000	Time 0.261 (0.262)	Data 0.000 (0.001)	Loss 4.3016 (4.4214)	Prec@1 12.500 (12.907)	Prec@5 31.250 (30.971)
[07/14 10:58:15] TDN INFO: Epoch: [0][1140/1787], lr: 0.02000	Time 0.275 (0.262)	Data 0.000 (0.001)	Loss 4.0298 (4.4120)	Prec@1 18.750 (13.053)	Prec@5 37.500 (31.190)
[07/14 10:58:20] TDN INFO: Epoch: [0][1160/1787], lr: 0.02000	Time 0.238 (0.262)	Data 0.000 (0.001)	Loss 3.1925 (4.4055)	Prec@1 31.250 (13.124)	Prec@5 50.000 (31.342)
[07/14 10:58:25] TDN INFO: Epoch: [0][1180/1787], lr: 0.02000	Time 0.249 (0.262)	Data 0.000 (0.001)	Loss 3.8862 (4.3973)	Prec@1 25.000 (13.199)	Prec@5 31.250 (31.456)
[07/14 10:58:30] TDN INFO: Epoch: [0][1200/1787], lr: 0.02000	Time 0.266 (0.262)	Data 0.000 (0.001)	Loss 5.1009 (4.3923)	Prec@1 12.500 (13.291)	Prec@5 12.500 (31.557)
[07/14 10:58:35] TDN INFO: Epoch: [0][1220/1787], lr: 0.02000	Time 0.251 (0.261)	Data 0.000 (0.001)	Loss 3.6863 (4.3838)	Prec@1 12.500 (13.386)	Prec@5 56.250 (31.762)
[07/14 10:58:40] TDN INFO: Epoch: [0][1240/1787], lr: 0.02000	Time 0.255 (0.261)	Data 0.000 (0.001)	Loss 3.2192 (4.3734)	Prec@1 31.250 (13.507)	Prec@5 56.250 (31.990)
[07/14 10:58:45] TDN INFO: Epoch: [0][1260/1787], lr: 0.02000	Time 0.243 (0.261)	Data 0.000 (0.001)	Loss 3.6014 (4.3705)	Prec@1 12.500 (13.516)	Prec@5 37.500 (32.088)
[07/14 10:58:50] TDN INFO: Epoch: [0][1280/1787], lr: 0.02000	Time 0.257 (0.261)	Data 0.000 (0.001)	Loss 2.7973 (4.3612)	Prec@1 43.750 (13.617)	Prec@5 62.500 (32.299)
[07/14 10:58:56] TDN INFO: Epoch: [0][1300/1787], lr: 0.02000	Time 0.263 (0.261)	Data 0.000 (0.001)	Loss 4.4556 (4.3571)	Prec@1 12.500 (13.653)	Prec@5 31.250 (32.417)
[07/14 10:59:01] TDN INFO: Epoch: [0][1320/1787], lr: 0.02000	Time 0.261 (0.261)	Data 0.000 (0.001)	Loss 4.0895 (4.3522)	Prec@1 0.000 (13.706)	Prec@5 43.750 (32.513)
[07/14 10:59:06] TDN INFO: Epoch: [0][1340/1787], lr: 0.02000	Time 0.253 (0.261)	Data 0.000 (0.001)	Loss 4.3439 (4.3466)	Prec@1 6.250 (13.735)	Prec@5 25.000 (32.606)
[07/14 10:59:11] TDN INFO: Epoch: [0][1360/1787], lr: 0.02000	Time 0.261 (0.261)	Data 0.000 (0.001)	Loss 3.7606 (4.3397)	Prec@1 12.500 (13.832)	Prec@5 43.750 (32.765)
[07/14 10:59:16] TDN INFO: Epoch: [0][1380/1787], lr: 0.02000	Time 0.242 (0.261)	Data 0.000 (0.001)	Loss 3.9220 (4.3324)	Prec@1 18.750 (13.953)	Prec@5 37.500 (32.888)
[07/14 10:59:21] TDN INFO: Epoch: [0][1400/1787], lr: 0.02000	Time 0.259 (0.261)	Data 0.000 (0.001)	Loss 4.1127 (4.3244)	Prec@1 6.250 (14.061)	Prec@5 43.750 (33.052)
[07/14 10:59:26] TDN INFO: Epoch: [0][1420/1787], lr: 0.02000	Time 0.258 (0.261)	Data 0.000 (0.001)	Loss 4.3090 (4.3177)	Prec@1 18.750 (14.149)	Prec@5 37.500 (33.207)
[07/14 10:59:31] TDN INFO: Epoch: [0][1440/1787], lr: 0.02000	Time 0.252 (0.260)	Data 0.000 (0.001)	Loss 3.2696 (4.3105)	Prec@1 31.250 (14.252)	Prec@5 62.500 (33.371)
[07/14 10:59:36] TDN INFO: Epoch: [0][1460/1787], lr: 0.02000	Time 0.248 (0.260)	Data 0.000 (0.001)	Loss 3.3195 (4.2989)	Prec@1 31.250 (14.399)	Prec@5 50.000 (33.599)
[07/14 10:59:41] TDN INFO: Epoch: [0][1480/1787], lr: 0.02000	Time 0.254 (0.260)	Data 0.000 (0.001)	Loss 3.7538 (4.2964)	Prec@1 6.250 (14.407)	Prec@5 43.750 (33.668)
[07/14 10:59:46] TDN INFO: Epoch: [0][1500/1787], lr: 0.02000	Time 0.251 (0.260)	Data 0.000 (0.001)	Loss 4.0788 (4.2909)	Prec@1 18.750 (14.507)	Prec@5 43.750 (33.777)
[07/14 10:59:52] TDN INFO: Epoch: [0][1520/1787], lr: 0.02000	Time 0.251 (0.260)	Data 0.000 (0.001)	Loss 3.9795 (4.2859)	Prec@1 12.500 (14.559)	Prec@5 31.250 (33.900)
[07/14 10:59:57] TDN INFO: Epoch: [0][1540/1787], lr: 0.02000	Time 0.260 (0.260)	Data 0.000 (0.001)	Loss 4.7599 (4.2782)	Prec@1 25.000 (14.719)	Prec@5 31.250 (34.057)
[07/14 11:00:02] TDN INFO: Epoch: [0][1560/1787], lr: 0.02000	Time 0.262 (0.260)	Data 0.000 (0.001)	Loss 3.2567 (4.2743)	Prec@1 31.250 (14.786)	Prec@5 56.250 (34.153)
[07/14 11:00:07] TDN INFO: Epoch: [0][1580/1787], lr: 0.02000	Time 0.253 (0.260)	Data 0.000 (0.001)	Loss 3.8723 (4.2691)	Prec@1 18.750 (14.864)	Prec@5 50.000 (34.282)
[07/14 11:00:12] TDN INFO: Epoch: [0][1600/1787], lr: 0.02000	Time 0.259 (0.260)	Data 0.000 (0.001)	Loss 4.8902 (4.2649)	Prec@1 0.000 (14.932)	Prec@5 31.250 (34.381)
[07/14 11:00:17] TDN INFO: Epoch: [0][1620/1787], lr: 0.02000	Time 0.271 (0.260)	Data 0.000 (0.001)	Loss 3.8049 (4.2582)	Prec@1 25.000 (15.025)	Prec@5 50.000 (34.466)
[07/14 11:00:22] TDN INFO: Epoch: [0][1640/1787], lr: 0.02000	Time 0.236 (0.260)	Data 0.000 (0.001)	Loss 4.9763 (4.2540)	Prec@1 6.250 (15.056)	Prec@5 12.500 (34.544)
[07/14 11:00:28] TDN INFO: Epoch: [0][1660/1787], lr: 0.02000	Time 0.284 (0.260)	Data 0.000 (0.001)	Loss 3.9815 (4.2487)	Prec@1 25.000 (15.138)	Prec@5 50.000 (34.644)
[07/14 11:00:33] TDN INFO: Epoch: [0][1680/1787], lr: 0.02000	Time 0.247 (0.260)	Data 0.000 (0.001)	Loss 3.9673 (4.2444)	Prec@1 18.750 (15.166)	Prec@5 43.750 (34.734)
[07/14 11:00:38] TDN INFO: Epoch: [0][1700/1787], lr: 0.02000	Time 0.235 (0.260)	Data 0.000 (0.001)	Loss 3.3781 (4.2378)	Prec@1 12.500 (15.230)	Prec@5 43.750 (34.858)
[07/14 11:00:43] TDN INFO: Epoch: [0][1720/1787], lr: 0.02000	Time 0.239 (0.260)	Data 0.000 (0.001)	Loss 4.5216 (4.2346)	Prec@1 12.500 (15.282)	Prec@5 25.000 (34.911)
[07/14 11:00:48] TDN INFO: Epoch: [0][1740/1787], lr: 0.02000	Time 0.247 (0.260)	Data 0.000 (0.001)	Loss 2.8848 (4.2282)	Prec@1 50.000 (15.376)	Prec@5 62.500 (35.030)
[07/14 11:00:53] TDN INFO: Epoch: [0][1760/1787], lr: 0.02000	Time 0.264 (0.260)	Data 0.000 (0.001)	Loss 3.2323 (4.2246)	Prec@1 31.250 (15.428)	Prec@5 62.500 (35.143)
[07/14 11:00:58] TDN INFO: Epoch: [0][1780/1787], lr: 0.02000	Time 0.251 (0.260)	Data 0.000 (0.001)	Loss 4.4623 (4.2202)	Prec@1 18.750 (15.486)	Prec@5 31.250 (35.244)
[07/14 11:01:01] TDN INFO: Test: [0/150]	Time 1.088 (1.088)	Loss 3.3185 (3.3185)	Prec@1 28.906 (28.906)	Prec@5 56.250 (56.250)
[07/14 11:01:05] TDN INFO: Test: [20/150]	Time 0.339 (0.240)	Loss 3.9283 (3.4879)	Prec@1 21.094 (24.628)	Prec@5 46.875 (50.298)
[07/14 11:01:08] TDN INFO: Test: [40/150]	Time 0.362 (0.202)	Loss 3.2274 (3.4722)	Prec@1 25.781 (24.409)	Prec@5 57.812 (50.705)
[07/14 11:01:12] TDN INFO: Test: [60/150]	Time 0.339 (0.194)	Loss 3.7182 (3.4772)	Prec@1 28.125 (24.488)	Prec@5 45.312 (50.589)
[07/14 11:01:15] TDN INFO: Test: [80/150]	Time 0.262 (0.188)	Loss 3.5716 (3.4808)	Prec@1 23.438 (24.421)	Prec@5 50.000 (50.598)
[07/14 11:01:19] TDN INFO: Test: [100/150]	Time 0.070 (0.184)	Loss 3.2882 (3.4692)	Prec@1 32.031 (24.923)	Prec@5 57.031 (50.812)
[07/14 11:01:22] TDN INFO: Test: [120/150]	Time 0.105 (0.183)	Loss 3.6185 (3.4708)	Prec@1 21.875 (24.761)	Prec@5 50.781 (50.917)
